scan_number,compound,theoretical_mz,observed_mz,mz_difference,tolerance_used,intensity,sn_ratio,mass_type,molecular_formula
9,DMSO-d6 [M+H]+,85.059423,85.0594,2.2999999998774e-05,0.01,10415.0,438.2,protonated,C2D6OS
9,Piperidine [M+H]+,86.09697399999999,86.0923,0.004673999999994294,0.01,990.0,41.7,protonated,C5H11N
9,Toluene [M+H]+,93.070425,93.0649,0.005525000000005775,0.01,39895.0,1684.4,protonated,C7H8
9,Aniline [M+H]+,94.065674,94.0633,0.002374000000003207,0.01,5164.0,218.1,protonated,C6H7N
9,Silicic acid [M+H]+,96.995712,96.9974,0.001688000000001466,0.01,172.0,7.3,protonated,H4SiO4
9,Phosphoric acid [M+H]+,98.984722,98.9793,0.00542200000001003,0.01,2345.0,99.0,protonated,H3PO4
9,Triethylamine [M+H]+,102.12827451792,102.1225,0.005774517920002609,0.01,1001.0,42.2,protonated,C6H15N
9,PBG fragment 1 [M+H]+,122.060589,122.0557,0.0048889999999914835,0.01,4563.0,190.4,protonated,C7H7NO
9,PBG fragment 2 [M+H]+,125.060255,125.0537,0.006554999999991651,0.01,19768.0,827.9,protonated,C7H8O2
9,Quinoline [M+H]+,130.06567426136002,130.0532,0.012474261360011951,0.02,1475.0,61.4,protonated,C9H7N
9,Quinoline [M+H]+,130.06567426136002,130.0835,0.017825738639970723,0.02,2255.0,93.8,protonated,C9H7N
9,Lead stearate [M+H]+,150.1130183766,150.1146,0.0015816233999998985,0.01,4215.0,169.5,protonated,C6H15NO3
9,Triethanolamine [M+H]+,150.11301899999998,150.1146,0.0015810000000158198,0.01,4215.0,169.5,protonated,C6H15NO3
9,Quinoline [M+Na]+,152.047619,152.0288,0.01881900000000769,0.02,449.0,17.9,sodium_adduct,C9H7N
9,Quinoline [M+Na]+,152.047619,152.0674,0.01978099999999472,0.02,739.0,29.5,sodium_adduct,C9H7N
9,WPBG-027 fragment [M+H]+,164.071154,164.0719,0.0007459999999923639,0.01,2870.0,111.6,protonated,C9H9NO2
9,Diphenylphosphine [M+H]+,187.06766201484,187.0556,0.012062014840012125,0.02,1221.0,44.9,protonated,C12H11P
9,3-MPTMS [M+H]+,209.06676693637,209.0818,0.015033063629999788,0.02,1255.0,42.4,protonated,C7H16O3SSi
9,PBG [M+H]+,232.13375382118,232.1486,0.014846178819993838,0.02,1662.0,50.5,protonated,C14H17NO2
9,WPBG-027 [M+H]+,232.13375382118,232.1486,0.014846178819993838,0.02,1662.0,50.5,protonated,C14H17NO2
9,1-Octadecene [M+H]+,253.289525,253.2752,0.014324999999985266,0.02,393.0,10.6,protonated,C18H36
9,Linoleic acid [M+Na]+,305.24565,305.237,0.008649999999988722,0.01,1707.0,32.6,sodium_adduct,C18H34O2
9,Oleic acid [M+Na]+,305.24565,305.237,0.008649999999988722,0.01,1707.0,32.6,sodium_adduct,C18H34O2
9,Stearic acid [M+Na]+,307.2613,307.252,0.00929999999999609,0.01,1612.0,30.4,sodium_adduct,C18H36O2
9,Lead acetate [M+H]+,327.01108700000003,326.9949,0.016187000000059015,0.02,7213.0,125.1,protonated,PbC4H6O4
9,TOPO [M+H]+,387.3755779172,387.3597,0.015877917200043612,0.02,1768.0,28.4,protonated,C24H51OP
10,DMSO [M+H]+,79.02176084405,79.0163,0.00546084404999192,0.01,1852.0,77.3,protonated,C2H6OS
10,DMSO-d6 [M+H]+,85.059423,85.0594,2.2999999998774e-05,0.01,10775.0,453.0,protonated,C2D6OS
10,Piperidine [M+H]+,86.09697399999999,86.0926,0.004373999999984335,0.01,1030.0,43.3,protonated,C5H11N
10,Toluene [M+H]+,93.070425,93.0649,0.005525000000005775,0.01,40947.0,1727.8,protonated,C7H8
10,Aniline [M+H]+,94.065674,94.0633,0.002374000000003207,0.01,5098.0,215.4,protonated,C6H7N
10,Silicic acid [M+H]+,96.995712,96.9983,0.0025880000000029213,0.01,122.0,5.2,protonated,H4SiO4
10,Phosphoric acid [M+H]+,98.984722,98.9795,0.005222000000003391,0.01,2488.0,105.0,protonated,H3PO4
10,Triethylamine [M+H]+,102.12827451792,102.1224,0.005874517920005928,0.01,995.0,41.9,protonated,C6H15N
10,PBG fragment 1 [M+H]+,122.060589,122.0548,0.005788999999992939,0.01,4536.0,189.4,protonated,C7H7NO
10,PBG fragment 2 [M+H]+,125.060255,125.0535,0.00675499999999829,0.01,19721.0,825.5,protonated,C7H8O2
10,Quinoline [M+H]+,130.06567426136002,130.0533,0.012374261360008632,0.02,1383.0,57.6,protonated,C9H7N
10,Quinoline [M+H]+,130.06567426136002,130.0835,0.017825738639970723,0.02,1947.0,81.0,protonated,C9H7N
10,Lead stearate [M+H]+,150.1130183766,150.1145,0.0014816233999965789,0.01,4475.0,180.7,protonated,C6H15NO3
10,Triethanolamine [M+H]+,150.11301899999998,150.1145,0.0014810000000125,0.01,4475.0,180.7,protonated,C6H15NO3
10,Quinoline [M+Na]+,152.047619,152.0331,0.014519000000007054,0.02,418.0,16.7,sodium_adduct,C9H7N
10,WPBG-027 fragment [M+H]+,164.071154,164.0723,0.0011460000000056425,0.01,2914.0,113.7,protonated,C9H9NO2
10,Diphenylphosphine [M+H]+,187.06766201484,187.0578,0.009862014840024358,0.01,1290.0,47.5,protonated,C12H11P
10,3-MPTMS [M+H]+,209.06676693637,209.0791,0.012333063630023844,0.02,1092.0,37.0,protonated,C7H16O3SSi
10,PBG [M+H]+,232.13375382118,232.1485,0.01474617882001894,0.02,1920.0,58.3,protonated,C14H17NO2
10,WPBG-027 [M+H]+,232.13375382118,232.1485,0.01474617882001894,0.02,1920.0,58.3,protonated,C14H17NO2
10,1-Octadecene [M+H]+,253.289525,253.2761,0.013424999999983811,0.02,353.0,9.5,protonated,C18H36
10,Linoleic acid [M+Na]+,305.24565,305.2346,0.01105000000001155,0.02,1535.0,29.5,sodium_adduct,C18H34O2
10,Oleic acid [M+Na]+,305.24565,305.2346,0.01105000000001155,0.02,1535.0,29.5,sodium_adduct,C18H34O2
10,Stearic acid [M+Na]+,307.2613,307.2501,0.011200000000030741,0.02,1577.0,29.9,sodium_adduct,C18H36O2
10,Lead acetate [M+H]+,327.01108700000003,326.995,0.016087000000027274,0.02,7210.0,125.3,protonated,PbC4H6O4
10,TOPO [M+H]+,387.3755779172,387.3607,0.014877917200010415,0.02,1665.0,26.8,protonated,C24H51OP
11,DMSO [M+H]+,79.02176084405,79.0165,0.005260844049999491,0.01,2218.0,88.5,protonated,C2H6OS
11,DMSO-d6 [M+H]+,85.059423,85.0594,2.2999999998774e-05,0.01,11006.0,444.9,protonated,C2D6OS
11,Piperidine [M+H]+,86.09697399999999,86.0924,0.004573999999990974,0.01,876.0,35.4,protonated,C5H11N
11,Toluene [M+H]+,93.070425,93.0649,0.005525000000005775,0.01,41648.0,1700.2,protonated,C7H8
11,Aniline [M+H]+,94.065674,94.0636,0.0020740000000074588,0.01,5034.0,206.1,protonated,C6H7N
11,Phosphoric acid [M+H]+,98.984722,98.9792,0.005521999999999139,0.01,2006.0,82.6,protonated,H3PO4
11,Triethylamine [M+H]+,102.12827451792,102.1224,0.005874517920005928,0.01,855.0,35.2,protonated,C6H15N
11,PBG fragment 1 [M+H]+,122.060589,122.0553,0.005288999999990551,0.01,4573.0,189.0,protonated,C7H7NO
11,PBG fragment 2 [M+H]+,125.060255,125.0535,0.00675499999999829,0.01,19634.0,813.9,protonated,C7H8O2
11,Quinoline [M+H]+,130.06567426136002,130.0526,0.013074261360003447,0.02,1587.0,65.5,protonated,C9H7N
11,Quinoline [M+H]+,130.06567426136002,130.0834,0.017725738639995825,0.02,1890.0,77.9,protonated,C9H7N
11,Coumarin [M+H]+,147.044605,147.0396,0.005004999999982829,0.01,2191.0,89.4,protonated,C9H6O2
11,Lead stearate [M+H]+,150.1130183766,150.1149,0.0018816234000098575,0.01,3966.0,159.9,protonated,C6H15NO3
11,Triethanolamine [M+H]+,150.11301899999998,150.1149,0.0018810000000257787,0.01,3966.0,159.9,protonated,C6H15NO3
11,Quinoline [M+Na]+,152.047619,152.0282,0.019418999999999187,0.02,443.0,17.7,sodium_adduct,C9H7N
11,WPBG-027 fragment [M+H]+,164.071154,164.0717,0.0005459999999857246,0.01,2734.0,106.6,protonated,C9H9NO2
11,Diphenylphosphine [M+H]+,187.06766201484,187.0559,0.011762014840002166,0.02,1150.0,42.4,protonated,C12H11P
11,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0451,0.012391253960004178,0.02,611.0,19.6,protonated,C12H11O2P
11,PBG [M+H]+,232.13375382118,232.1469,0.013146178819994248,0.02,2949.0,88.1,protonated,C14H17NO2
11,WPBG-027 [M+H]+,232.13375382118,232.1469,0.013146178819994248,0.02,2949.0,88.1,protonated,C14H17NO2
11,1-Octadecene [M+H]+,253.289525,253.2754,0.014125000000007049,0.02,455.0,12.0,protonated,C18H36
11,Palmitic acid [M+Na]+,279.23,279.2498,0.01979999999997517,0.02,716.0,15.9,sodium_adduct,C16H32O2
11,Linoleic acid [M+Na]+,305.24565,305.2346,0.01105000000001155,0.02,1682.0,31.4,sodium_adduct,C18H34O2
11,Linoleic acid [M+Na]+,305.24565,305.2648,0.019149999999967804,0.02,1360.0,25.4,sodium_adduct,C18H34O2
11,Oleic acid [M+Na]+,305.24565,305.2346,0.01105000000001155,0.02,1682.0,31.4,sodium_adduct,C18H34O2
11,Oleic acid [M+Na]+,305.24565,305.2648,0.019149999999967804,0.02,1360.0,25.4,sodium_adduct,C18H34O2
11,Stearic acid [M+Na]+,307.2613,307.2485,0.012800000000027012,0.02,1407.0,26.0,sodium_adduct,C18H36O2
11,Lead acetate [M+H]+,327.01108700000003,326.9951,0.015987000000052376,0.02,7188.0,121.7,protonated,PbC4H6O4
11,TOPO [M+H]+,387.3755779172,387.3595,0.016077917199993408,0.02,1648.0,25.8,protonated,C24H51OP
12,DMSO [M+H]+,79.02176084405,79.0166,0.005160844049996172,0.01,2243.0,90.7,protonated,C2H6OS
12,DMSO-d6 [M+H]+,85.059423,85.0593,0.00012300000000209366,0.01,10711.0,438.9,protonated,C2D6OS
12,Piperidine [M+H]+,86.09697399999999,86.0926,0.004373999999984335,0.01,674.0,27.6,protonated,C5H11N
12,Toluene [M+H]+,93.070425,93.065,0.005425000000002456,0.01,41945.0,1730.9,protonated,C7H8
12,Aniline [M+H]+,94.065674,94.0641,0.0015740000000050713,0.01,5089.0,210.2,protonated,C6H7N
12,Phosphoric acid [M+H]+,98.984722,98.9789,0.005822000000009098,0.01,1755.0,72.7,protonated,H3PO4
12,Triethylamine [M+H]+,102.12827451792,102.122,0.006274517920004996,0.01,740.0,30.6,protonated,C6H15N
12,PBG fragment 1 [M+H]+,122.060589,122.0559,0.004688999999999055,0.01,4376.0,182.7,protonated,C7H7NO
12,PBG fragment 2 [M+H]+,125.060255,125.0535,0.00675499999999829,0.01,19911.0,833.4,protonated,C7H8O2
12,Quinoline [M+H]+,130.06567426136002,130.0536,0.012074261360027094,0.02,1736.0,72.6,protonated,C9H7N
12,Quinoline [M+H]+,130.06567426136002,130.0828,0.017125738639975907,0.02,1918.0,80.2,protonated,C9H7N
12,Lead stearate [M+H]+,150.1130183766,150.115,0.001981623400013177,0.01,3210.0,131.3,protonated,C6H15NO3
12,Triethanolamine [M+H]+,150.11301899999998,150.115,0.0019810000000290984,0.01,3210.0,131.3,protonated,C6H15NO3
12,WPBG-027 fragment [M+H]+,164.071154,164.0723,0.0011460000000056425,0.01,2793.0,111.5,protonated,C9H9NO2
12,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0455,0.0119912539599909,0.02,586.0,19.4,protonated,C12H11O2P
12,PBG [M+H]+,232.13375382118,232.1465,0.01274617882000939,0.02,4026.0,123.8,protonated,C14H17NO2
12,WPBG-027 [M+H]+,232.13375382118,232.1465,0.01274617882000939,0.02,4026.0,123.8,protonated,C14H17NO2
12,TBA+ [M+Na]+,242.28477515932,242.2754,0.009375159320001103,0.01,124.0,3.6,sodium_adduct,C16H36N
12,TBA+ [M]+,242.28477515932,242.2754,0.009375159320001103,0.01,124.0,3.6,cation,C16H36N
12,1-Octadecene [M+H]+,253.289525,253.2787,0.010825000000011187,0.02,486.0,12.9,protonated,C18H36
12,Linoleic acid [M+H]+,283.26370536157,283.245,0.018705361569971046,0.02,3244.0,69.5,protonated,C18H34O2
12,Oleic acid - H2O [M+H]+,283.26370536157,283.245,0.018705361569971046,0.02,3244.0,69.5,protonated,C18H34O2
12,Linoleic acid - H2O [M+H]+,283.26370536157,283.245,0.018705361569971046,0.02,3244.0,69.5,protonated,C18H34O2
12,Palmitoleic acid [M+H]+,283.26370536157,283.245,0.018705361569971046,0.02,3244.0,69.5,protonated,C18H34O2
12,Linoleic acid [M+Na]+,305.24565,305.2369,0.008750000000020464,0.01,1838.0,34.3,sodium_adduct,C18H34O2
12,Oleic acid [M+Na]+,305.24565,305.2369,0.008750000000020464,0.01,1838.0,34.3,sodium_adduct,C18H34O2
12,Stearic acid [M+Na]+,307.2613,307.2465,0.014799999999979718,0.02,1276.0,23.6,sodium_adduct,C18H36O2
12,Lead acetate [M+H]+,327.01108700000003,326.995,0.016087000000027274,0.02,7041.0,119.3,protonated,PbC4H6O4
12,TOPO [M+H]+,387.3755779172,387.3603,0.015277917200023694,0.02,1560.0,24.6,protonated,C24H51OP
13,DMSO [M+H]+,79.02176084405,79.0171,0.004660844049993784,0.01,2019.0,82.7,protonated,C2H6OS
13,DMSO-d6 [M+H]+,85.059423,85.0595,7.700000000454565e-05,0.01,10448.0,430.7,protonated,C2D6OS
13,Piperidine [M+H]+,86.09697399999999,86.0927,0.004273999999995226,0.01,654.0,27.0,protonated,C5H11N
13,Toluene [M+H]+,93.070425,93.065,0.005425000000002456,0.01,41557.0,1710.1,protonated,C7H8
13,Aniline [M+H]+,94.065674,94.0636,0.0020740000000074588,0.01,5093.0,209.8,protonated,C6H7N
13,Phosphoric acid [M+H]+,98.984722,98.9788,0.0059219999999982065,0.01,1624.0,66.9,protonated,H3PO4
13,Triethylamine [M+H]+,102.12827451792,102.1227,0.00557451792001018,0.01,769.0,31.5,protonated,C6H15N
13,PBG fragment 1 [M+H]+,122.060589,122.0563,0.004288999999999987,0.01,4526.0,184.4,protonated,C7H7NO
13,PBG fragment 2 [M+H]+,125.060255,125.0537,0.006554999999991651,0.01,20265.0,827.1,protonated,C7H8O2
13,Quinoline [M+H]+,130.06567426136002,130.0529,0.01277426136002191,0.02,1660.0,67.5,protonated,C9H7N
13,Quinoline [M+H]+,130.06567426136002,130.0833,0.017625738639992505,0.02,2027.0,82.4,protonated,C9H7N
13,Coumarin [M+H]+,147.044605,147.0402,0.0044049999999913325,0.01,2197.0,87.8,protonated,C9H6O2
13,Lead stearate [M+H]+,150.1130183766,150.1151,0.002081623400016497,0.01,3108.0,122.9,protonated,C6H15NO3
13,Triethanolamine [M+H]+,150.11301899999998,150.1151,0.002081000000032418,0.01,3108.0,122.9,protonated,C6H15NO3
13,Quinoline [M+Na]+,152.047619,152.032,0.015618999999986727,0.02,405.0,15.9,sodium_adduct,C9H7N
13,WPBG-027 fragment [M+H]+,164.071154,164.0721,0.0009459999999990032,0.01,3202.0,122.7,protonated,C9H9NO2
13,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0442,0.013291253960005633,0.02,676.0,21.6,protonated,C12H11O2P
13,PBG [M+H]+,232.13375382118,232.1478,0.014046178819995703,0.02,3724.0,111.4,protonated,C14H17NO2
13,WPBG-027 [M+H]+,232.13375382118,232.1478,0.014046178819995703,0.02,3724.0,111.4,protonated,C14H17NO2
13,1-Octadecene [M+H]+,253.289525,253.276,0.01352499999998713,0.02,513.0,13.5,protonated,C18H36
13,Linoleic acid [M+Na]+,305.24565,305.2347,0.010950000000036653,0.02,1867.0,34.6,sodium_adduct,C18H34O2
13,Oleic acid [M+Na]+,305.24565,305.2347,0.010950000000036653,0.02,1867.0,34.6,sodium_adduct,C18H34O2
13,Stearic acid [M+Na]+,307.2613,307.2502,0.011099999999999,0.02,1505.0,27.7,sodium_adduct,C18H36O2
13,Lead acetate [M+H]+,327.01108700000003,326.9952,0.015887000000020635,0.02,6649.0,112.7,protonated,PbC4H6O4
13,TOPO [M+H]+,387.3755779172,387.3592,0.01637791720003179,0.02,1557.0,24.7,protonated,C24H51OP
14,DMSO [M+H]+,79.02176084405,79.0171,0.004660844049993784,0.01,1922.0,76.8,protonated,C2H6OS
14,DMSO-d6 [M+H]+,85.059423,85.0593,0.00012300000000209366,0.01,10543.0,423.9,protonated,C2D6OS
14,Piperidine [M+H]+,86.09697399999999,86.0923,0.004673999999994294,0.01,647.0,26.0,protonated,C5H11N
14,Toluene [M+H]+,93.070425,93.065,0.005425000000002456,0.01,41365.0,1665.6,protonated,C7H8
14,Aniline [M+H]+,94.065674,94.0636,0.0020740000000074588,0.01,4891.0,197.2,protonated,C6H7N
14,Phosphoric acid [M+H]+,98.984722,98.9788,0.0059219999999982065,0.01,1395.0,56.3,protonated,H3PO4
14,Triethylamine [M+H]+,102.12827451792,102.1228,0.0054745179200068605,0.01,834.0,33.5,protonated,C6H15N
14,PBG fragment 1 [M+H]+,122.060589,122.0562,0.004388999999989096,0.01,4334.0,173.9,protonated,C7H7NO
14,PBG fragment 2 [M+H]+,125.060255,125.0536,0.0066549999999949705,0.01,19985.0,804.0,protonated,C7H8O2
14,Quinoline [M+H]+,130.06567426136002,130.0531,0.01257426136001527,0.02,1719.0,68.5,protonated,C9H7N
14,Quinoline [M+H]+,130.06567426136002,130.0835,0.017825738639970723,0.02,2080.0,82.9,protonated,C9H7N
14,Lead stearate [M+H]+,150.1130183766,150.1148,0.0017816234000065378,0.01,3245.0,125.1,protonated,C6H15NO3
14,Triethanolamine [M+H]+,150.11301899999998,150.1148,0.001781000000022459,0.01,3245.0,125.1,protonated,C6H15NO3
14,Quinoline [M+Na]+,152.047619,152.0329,0.014718999999985272,0.02,315.0,12.1,sodium_adduct,C9H7N
14,WPBG-027 fragment [M+H]+,164.071154,164.0721,0.0009459999999990032,0.01,2814.0,105.6,protonated,C9H9NO2
14,Diphenylphosphine [M+H]+,187.06766201484,187.0587,0.008962014840022903,0.01,1246.0,44.4,protonated,C12H11P
14,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0429,0.014591253959991946,0.02,592.0,18.9,protonated,C12H11O2P
14,PBG [M+H]+,232.13375382118,232.147,0.013246178819997567,0.02,3840.0,116.3,protonated,C14H17NO2
14,WPBG-027 [M+H]+,232.13375382118,232.147,0.013246178819997567,0.02,3840.0,116.3,protonated,C14H17NO2
14,1-Octadecene [M+H]+,253.289525,253.2763,0.013225000000005593,0.02,595.0,15.8,protonated,C18H36
14,Linoleic acid [M+H]+,283.26370536157,283.2445,0.019205361569959223,0.02,3131.0,67.0,protonated,C18H34O2
14,Oleic acid - H2O [M+H]+,283.26370536157,283.2445,0.019205361569959223,0.02,3131.0,67.0,protonated,C18H34O2
14,Linoleic acid - H2O [M+H]+,283.26370536157,283.2445,0.019205361569959223,0.02,3131.0,67.0,protonated,C18H34O2
14,Palmitoleic acid [M+H]+,283.26370536157,283.2445,0.019205361569959223,0.02,3131.0,67.0,protonated,C18H34O2
14,Linoleic acid [M+Na]+,305.24565,305.2321,0.013550000000009277,0.02,1903.0,35.7,sodium_adduct,C18H34O2
14,Oleic acid [M+Na]+,305.24565,305.2321,0.013550000000009277,0.02,1903.0,35.7,sodium_adduct,C18H34O2
14,Stearic acid [M+Na]+,307.2613,307.2491,0.012200000000007094,0.02,1611.0,29.9,sodium_adduct,C18H36O2
14,Lead acetate [M+H]+,327.01108700000003,326.9947,0.01638700000000881,0.02,6893.0,117.5,protonated,PbC4H6O4
14,TOPO [M+H]+,387.3755779172,387.3589,0.016677917200013326,0.02,1396.0,22.0,protonated,C24H51OP
15,DMSO [M+H]+,79.02176084405,79.0169,0.004860844049986213,0.01,1837.0,73.9,protonated,C2H6OS
15,DMSO-d6 [M+H]+,85.059423,85.0592,0.00022299999999120246,0.01,10334.0,419.9,protonated,C2D6OS
15,Piperidine [M+H]+,86.09697399999999,86.0923,0.004673999999994294,0.01,738.0,30.0,protonated,C5H11N
15,Toluene [M+H]+,93.070425,93.065,0.005425000000002456,0.01,42718.0,1743.7,protonated,C7H8
15,Aniline [M+H]+,94.065674,94.064,0.001674000000008391,0.01,4749.0,194.2,protonated,C6H7N
15,Phosphoric acid [M+H]+,98.984722,98.9788,0.0059219999999982065,0.01,1414.0,57.8,protonated,H3PO4
15,Triethylamine [M+H]+,102.12827451792,102.1224,0.005874517920005928,0.01,859.0,35.1,protonated,C6H15N
15,PBG fragment 1 [M+H]+,122.060589,122.0562,0.004388999999989096,0.01,4782.0,195.7,protonated,C7H7NO
15,PBG fragment 2 [M+H]+,125.060255,125.0536,0.0066549999999949705,0.01,20336.0,833.7,protonated,C7H8O2
15,Quinoline [M+H]+,130.06567426136002,130.0544,0.011274261360028959,0.02,1696.0,69.1,protonated,C9H7N
15,Quinoline [M+H]+,130.06567426136002,130.0834,0.017725738639995825,0.02,1938.0,79.0,protonated,C9H7N
15,Lead stearate [M+H]+,150.1130183766,150.1144,0.0013816233999932592,0.01,2895.0,114.1,protonated,C6H15NO3
15,Triethanolamine [M+H]+,150.11301899999998,150.1144,0.0013810000000091804,0.01,2895.0,114.1,protonated,C6H15NO3
15,Quinoline [M+Na]+,152.047619,152.036,0.01161899999999605,0.02,246.0,9.6,sodium_adduct,C9H7N
15,Quinoline [M+Na]+,152.047619,152.0664,0.018780999999989945,0.02,822.0,32.2,sodium_adduct,C9H7N
15,WPBG-027 fragment [M+H]+,164.071154,164.0721,0.0009459999999990032,0.01,2486.0,95.1,protonated,C9H9NO2
15,Diphenylphosphine [M+H]+,187.06766201484,187.0592,0.008462014840006304,0.01,1250.0,45.3,protonated,C12H11P
15,3-MPTMS [M+H]+,209.06676693637,209.0741,0.00733306362999997,0.01,1075.0,35.9,protonated,C7H16O3SSi
15,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0415,0.015991253959981577,0.02,627.0,20.1,protonated,C12H11O2P
15,PBG [M+H]+,232.13375382118,232.1467,0.01294617882001603,0.02,3104.0,93.9,protonated,C14H17NO2
15,WPBG-027 [M+H]+,232.13375382118,232.1467,0.01294617882001603,0.02,3104.0,93.9,protonated,C14H17NO2
15,1-Octadecene [M+H]+,253.289525,253.2785,0.011024999999989404,0.02,512.0,13.6,protonated,C18H36
15,Linoleic acid [M+Na]+,305.24565,305.2314,0.014250000000004093,0.02,1742.0,32.2,sodium_adduct,C18H34O2
15,Oleic acid [M+Na]+,305.24565,305.2314,0.014250000000004093,0.02,1742.0,32.2,sodium_adduct,C18H34O2
15,Stearic acid [M+Na]+,307.2613,307.2487,0.012600000000020373,0.02,1535.0,28.1,sodium_adduct,C18H36O2
15,Lead acetate [M+H]+,327.01108700000003,326.995,0.016087000000027274,0.02,6557.0,110.1,protonated,PbC4H6O4
15,TOPO [M+H]+,387.3755779172,387.359,0.016577917200038428,0.02,1777.0,28.0,protonated,C24H51OP
16,DMSO [M+H]+,79.02176084405,79.0167,0.005060844049992852,0.01,1814.0,71.7,protonated,C2H6OS
16,DMSO-d6 [M+H]+,85.059423,85.0594,2.2999999998774e-05,0.01,10266.0,409.7,protonated,C2D6OS
16,Piperidine [M+H]+,86.09697399999999,86.0928,0.004173999999991906,0.01,696.0,27.8,protonated,C5H11N
16,Toluene [M+H]+,93.070425,93.065,0.005425000000002456,0.01,43490.0,1749.4,protonated,C7H8
16,Aniline [M+H]+,94.065674,94.0635,0.0021739999999965676,0.01,5007.0,201.8,protonated,C6H7N
16,Phosphoric acid [M+H]+,98.984722,98.9788,0.0059219999999982065,0.01,1090.0,44.1,protonated,H3PO4
16,Triethylamine [M+H]+,102.12827451792,102.122,0.006274517920004996,0.01,801.0,32.4,protonated,C6H15N
16,PBG fragment 1 [M+H]+,122.060589,122.0566,0.003988999999990028,0.01,4286.0,176.2,protonated,C7H7NO
16,PBG fragment 2 [M+H]+,125.060255,125.0536,0.0066549999999949705,0.01,20588.0,850.2,protonated,C7H8O2
16,Quinoline [M+H]+,130.06567426136002,130.0537,0.011974261360023775,0.02,1496.0,61.7,protonated,C9H7N
16,Quinoline [M+H]+,130.06567426136002,130.0837,0.018025738639977362,0.02,1845.0,76.1,protonated,C9H7N
16,Lead stearate [M+H]+,150.1130183766,150.1144,0.0013816233999932592,0.01,2477.0,99.5,protonated,C6H15NO3
16,Triethanolamine [M+H]+,150.11301899999998,150.1144,0.0013810000000091804,0.01,2477.0,99.5,protonated,C6H15NO3
16,Quinoline [M+Na]+,152.047619,152.0332,0.014419000000003734,0.02,265.0,10.6,sodium_adduct,C9H7N
16,Quinoline [M+Na]+,152.047619,152.0662,0.018581000000011727,0.02,721.0,28.8,sodium_adduct,C9H7N
16,WPBG-027 fragment [M+H]+,164.071154,164.0723,0.0011460000000056425,0.01,2767.0,108.4,protonated,C9H9NO2
16,Diphenylphosphine [M+H]+,187.06766201484,187.0586,0.0090620148399978,0.01,1169.0,43.7,protonated,C12H11P
16,Diphenylphosphinic acid [M+H]+,219.05749125396,219.041,0.016491253959998176,0.02,517.0,17.1,protonated,C12H11O2P
16,PBG [M+H]+,232.13375382118,232.1457,0.011946178820011255,0.02,2465.0,76.8,protonated,C14H17NO2
16,WPBG-027 [M+H]+,232.13375382118,232.1457,0.011946178820011255,0.02,2465.0,76.8,protonated,C14H17NO2
16,1-Octadecene [M+H]+,253.289525,253.2774,0.012124999999997499,0.02,541.0,14.7,protonated,C18H36
16,Linoleic acid [M+H]+,283.26370536157,283.2444,0.019305361569990964,0.02,3117.0,67.3,protonated,C18H34O2
16,Oleic acid - H2O [M+H]+,283.26370536157,283.2444,0.019305361569990964,0.02,3117.0,67.3,protonated,C18H34O2
16,Linoleic acid - H2O [M+H]+,283.26370536157,283.2444,0.019305361569990964,0.02,3117.0,67.3,protonated,C18H34O2
16,Palmitoleic acid [M+H]+,283.26370536157,283.2444,0.019305361569990964,0.02,3117.0,67.3,protonated,C18H34O2
16,Linoleic acid [M+Na]+,305.24565,305.2309,0.01474999999999227,0.02,1752.0,33.0,sodium_adduct,C18H34O2
16,Linoleic acid [M+Na]+,305.24565,305.2653,0.019650000000012824,0.02,1499.0,28.3,sodium_adduct,C18H34O2
16,Oleic acid [M+Na]+,305.24565,305.2309,0.01474999999999227,0.02,1752.0,33.0,sodium_adduct,C18H34O2
16,Oleic acid [M+Na]+,305.24565,305.2653,0.019650000000012824,0.02,1499.0,28.3,sodium_adduct,C18H34O2
16,Stearic acid [M+Na]+,307.2613,307.2493,0.012000000000000455,0.02,1428.0,26.6,sodium_adduct,C18H36O2
16,Lead acetate [M+H]+,327.01108700000003,326.9961,0.01498700000001918,0.02,7004.0,120.6,protonated,PbC4H6O4
